



S =  [  0.782030-400.j   4.012712-400.j  -6.450680-400.j  -6.450860-400.j  -5.593560-400.j  -4.303490-400.j  10.769700-400.j  -3.494220-400.j  -1.863830-400.j  59.427300-400.j  -0.394980-400.j  -3.818180-400.j  -0.169910-400.j  -3.159090-400.j  14.522730-400.j]
    63  | 1.451e+01  | 4.181e+02  |     0.80000  |     0.25857  | +0.000000  | [339.769 339.755 335.819 -41.572 348.654 260.504 336.752 311.017 297.247 312.302 277.229 364.240 218.303 337.357 340.163 -122.449 -122.474 -136.712  12.167 -127.338 -145.747 -120.707 -158.858 -157.155 -156.371 -149.452 -136.660 -127.634 -132.842 -183.918]  | 
    64  | 1.345e+01  | 3.608e+02  |     0.80000  |     0.25714  | +0.017020  | [339.307 339.293 335.287 -41.572 348.177 259.883 336.295 310.360 296.590 311.659 276.598 363.733 217.751 336.844 339.389 -123.270 -123.294 -137.621  12.262 -128.194 -146.675 -121.516 -159.889 -158.171 -157.386 -150.412 -137.582 -128.427 -133.727 -185.116]  | 
    65  | 1.244e+01  | 3.098e+02  |     0.80000  |     0.25575  | +0.006001  | [338.860 338.845 334.771 -41.573 347.715 259.282 335.852 309.724 295.954 311.037 275.987 363.243 217.217 336.347 338.640 -124.057 -124.082 -138.493  12.353 -129.016 -147.564 -122.292 -160.878 -159.145 -158.360 -151.333 -138.468 -129.187 -134.577 -186.266]  | 
    66  | 1.147e+01  | 2.645e+02  |     0.80000  |     0.25441  | +0.005088  | [338.427 338.412 334.273 -41.573 347.269 258.701 335.424 309.110 295.339 310.435 275.397 362.768 216.702 335.866 337.916 -124.812 -124.836 -139.328  12.442 -129.803 -148.416 -123.036 -161.825 -160.079 -159.292 -152.215 -139.316 -129.915 -135.391 -187.366]  | 
    67  | 1.055e+01  | 2.246e+02  |     0.80000  |     0.25311  | +0.000000  | [338.010 337.995 333.792 -41.573 346.839 258.140 335.011 308.517 294.745 309.855 274.828 362.311 216.204 335.403 337.217 -125.534 -125.559 -140.127  12.527 -130.557 -149.231 -123.748 -162.732 -160.971 -160.184 -153.058 -140.129 -130.611 -136.170 -188.419]  | 
    68  | 9.675e+00  | 1.894e+02  |     0.80000  |     0.25186  | +0.000000  | [337.608 337.593 333.329 -41.572 346.424 257.600 334.614 307.946 294.174 309.296 274.280 361.870 215.725 334.956 336.545 -126.224 -126.249 -140.891  12.608 -131.277 -150.009 -124.428 -163.597 -161.824 -161.036 -153.864 -140.905 -131.275 -136.914 -189.425]  | 
    69  | 8.840e+00  | 1.586e+02  |     0.80000  |     0.25066  | +0.000000  | [337.222 337.207 332.884 -41.572 346.025 257.082 334.232 307.397 293.625 308.759 273.753 361.446 215.265 334.527 335.898 -126.883 -126.907 -141.620  12.687 -131.964 -150.751 -125.077 -164.423 -162.637 -161.849 -154.632 -141.645 -131.909 -137.624 -190.384]  | 
    70  | 8.047e+00  | 1.319e+02  |     0.80000  |     0.24951  | +0.000000  | [336.851 336.836 332.457 -41.572 345.643 256.584 333.865 306.871 293.099 308.244 273.248 361.040 214.824 334.116 335.279 -127.510 -127.534 -142.314  12.761 -132.619 -151.457 -125.695 -165.209 -163.410 -162.622 -155.363 -142.351 -132.512 -138.300 -191.297]  | 
    71  | 7.295e+00  | 1.087e+02  |     0.80000  |     0.24841  | +0.000000  | [336.496 336.481 332.049 -41.572 345.277 256.109 333.515 306.368 292.595 307.751 272.765 360.651 214.402 333.722 334.685 -128.106 -128.130 -142.973  12.833 -133.241 -152.128 -126.282 -165.955 -164.145 -163.357 -156.058 -143.021 -133.084 -138.943 -192.164]  | 
    72  | 6.584e+00  | 8.881e+01  |     0.80000  |     0.24736  | +0.000000  | [336.158 336.143 331.659 -41.571 344.928 255.655 333.180 305.888 292.115 307.281 272.303 360.280 213.999 333.346 334.120 -128.671 -128.696 -143.598  12.901 -133.831 -152.763 -126.839 -166.663 -164.842 -164.054 -156.716 -143.657 -133.627 -139.552 -192.986]  | 
    73  | 5.913e+00  | 7.183e+01  |     0.80000  |     0.24635  | +0.000000  | [335.836 335.821 331.288 -41.571 344.596 255.223 332.861 305.431 291.657 306.833 271.865 359.926 213.616 332.988 333.581 -129.206 -129.231 -144.190  12.966 -134.389 -153.364 -127.366 -167.332 -165.501 -164.713 -157.339 -144.259 -134.139 -140.128 -193.764]  | 
    74  | 5.281e+00  | 5.745e+01  |     0.80000  |     0.24540  | +0.000000  | [335.530 335.515 330.936 -41.570 344.280 254.813 332.559 304.997 291.223 306.409 271.448 359.591 213.252 332.649 333.070 -129.711 -129.735 -144.748  13.027 -134.916 -153.931 -127.864 -167.964 -166.123 -165.334 -157.926 -144.827 -134.623 -140.672 -194.497]  | 
    75  | 4.688e+00  | 4.539e+01  |     0.80000  |     0.24450  | +0.015637  | [335.241 335.226 330.603 -41.570 343.982 254.425 332.273 304.587 290.813 306.007 271.054 359.274 212.908 332.328 332.586 -130.186 -130.210 -145.273  13.085 -135.411 -154.464 -128.331 -168.558 -166.708 -165.919 -158.478 -145.361 -135.078 -141.184 -195.187]  | 
    76  | 4.133e+00  | 3.537e+01  |     0.80000  |     0.24365  | +0.000000  | [334.968 334.953 330.289 -41.570 343.701 254.060 332.003 304.200 290.426 305.629 270.683 358.975 212.584 332.025 332.131 -130.631 -130.655 -145.765  13.139 -135.876 -154.964 -128.770 -169.114 -167.256 -166.467 -158.996 -145.862 -135.504 -141.664 -195.833]  | 
    77  | 3.616e+00  | 2.713e+01  |     0.80000  |     0.24286  | +0.000000  | [334.713 334.697 329.994 -41.569 343.437 253.717 331.750 303.837 290.063 305.273 270.335 358.694 212.281 331.741 331.703 -131.047 -131.071 -146.225  13.190 -136.310 -155.431 -129.180 -169.634 -167.767 -166.979 -159.479 -146.330 -135.902 -142.112 -196.437]  | 
    78  | 3.136e+00  | 2.045e+01  |     0.80000  |     0.24211  | +0.015625  | [334.474 334.458 329.719 -41.569 343.190 253.397 331.514 303.498 289.724 304.942 270.010 358.432 211.997 331.476 331.304 -131.434 -131.458 -146.652  13.238 -136.714 -155.864 -129.561 -170.117 -168.243 -167.455 -159.929 -146.766 -136.272 -142.529 -196.998]  | 
    79  | 2.693e+00  | 1.510e+01  |     0.80000  |     0.24142  | +0.000000  | [334.252 334.236 329.463 -41.568 342.961 253.099 331.294 303.183 289.409 304.633 269.708 358.188 211.733 331.229 330.933 -131.792 -131.816 -147.048  13.282 -137.088 -156.266 -129.914 -170.565 -168.683 -167.895 -160.345 -147.169 -136.614 -142.915 -197.518]  | 
    80  | 2.285e+00  | 1.090e+01  |     0.80000  |     0.24078  | +0.000000  | [334.047 334.031 329.227 -41.568 342.750 252.824 331.091 302.892 289.118 304.349 269.428 357.963 211.489 331.001 330.590 -132.122 -132.146 -147.412  13.323 -137.432 -156.635 -130.239 -170.976 -169.088 -168.300 -160.727 -147.540 -136.929 -143.270 -197.996]  | 
    81  | 1.913e+00  | 7.652e+00  |     0.80000  |     0.24020  | +0.000000  | [333.858 333.843 329.011 -41.567 342.555 252.572 330.905 302.626 288.851 304.087 269.172 357.757 211.266 330.792 330.276 -132.423 -132.447 -147.745  13.360 -137.746 -156.972 -130.536 -171.352 -169.459 -168.671 -161.077 -147.879 -137.217 -143.594 -198.432]  | 
    82  | 1.577e+00  | 5.203e+00  |     0.80000  |     0.23967  | +0.000000  | [333.687 333.672 328.813 -41.567 342.379 252.343 330.736 302.383 288.608 303.850 268.939 357.569 211.063 330.602 329.990 -132.696 -132.720 -148.047  13.394 -138.031 -157.278 -130.805 -171.693 -169.794 -169.006 -161.394 -148.186 -137.478 -143.889 -198.828]  | 
    83  | 1.274e+00  | 3.404e+00  |     0.80000  |     0.23919  | +0.000000  | [333.533 333.518 328.636 -41.567 342.220 252.137 330.584 302.164 288.389 303.636 268.730 357.400 210.880 330.431 329.732 -132.942 -132.966 -148.318  13.425 -138.288 -157.553 -131.047 -172.000 -170.096 -169.308 -161.678 -148.463 -137.712 -144.153 -199.184]  | 
    84  | 1.006e+00  | 2.125e+00  |     0.80000  |     0.23876  | +0.000000  | [333.396 333.380 328.478 -41.566 342.078 251.953 330.448 301.970 288.194 303.445 268.543 357.249 210.717 330.279 329.503 -133.160 -133.184 -148.559  13.452 -138.515 -157.797 -131.262 -172.272 -170.363 -169.576 -161.931 -148.708 -137.920 -144.388 -199.500]  | 
    85  | 7.721e-01  | 1.252e+00  |     0.80000  |     0.23838  | +0.000000  | [333.275 333.260 328.339 -41.566 341.954 251.792 330.329 301.799 288.024 303.278 268.379 357.117 210.574 330.145 329.302 -133.350 -133.375 -148.770  13.476 -138.714 -158.010 -131.450 -172.510 -170.598 -169.810 -162.152 -148.923 -138.102 -144.593 -199.776]  | 
    86  | 5.709e-01  | 6.852e-01  |     0.80000  |     0.23806  | +0.000000  | [333.172 333.156 328.220 -41.566 341.847 251.653 330.226 301.652 287.876 303.134 268.238 357.003 210.451 330.030 329.129 -133.514 -133.539 -148.951  13.497 -138.885 -158.193 -131.611 -172.714 -170.799 -170.012 -162.342 -149.107 -138.258 -144.770 -200.013]  | 
    87  | 4.022e-01  | 3.403e-01  |     0.80000  |     0.23779  | +0.015625  | [333.084 333.069 328.119 -41.565 341.757 251.536 330.140 301.528 287.753 303.013 268.119 356.908 210.347 329.933 328.983 -133.652 -133.676 -149.103  13.514 -139.029 -158.347 -131.747 -172.886 -170.968 -170.180 -162.502 -149.262 -138.389 -144.918 -200.213]  | 
    88  | 2.653e-01  | 1.482e-01  |     0.80000  |     0.23757  | +0.000000  | [333.014 332.998 328.038 -41.565 341.684 251.441 330.070 301.428 287.652 302.915 268.023 356.830 210.263 329.854 328.865 -133.764 -133.788 -149.226  13.528 -139.146 -158.472 -131.857 -173.025 -171.105 -170.318 -162.631 -149.388 -138.496 -145.038 -200.374]  | 
    89  | 1.593e-01  | 5.347e-02  |     0.80000  |     0.23740  | +0.000000  | [332.959 332.943 327.975 -41.565 341.627 251.368 330.015 301.350 287.575 302.839 267.948 356.770 210.198 329.793 328.773 -133.850 -133.874 -149.322  13.539 -139.236 -158.569 -131.942 -173.133 -171.211 -170.424 -162.731 -149.485 -138.578 -145.131 -200.500]  | 
    90  | 8.292e-02  | 1.449e-02  |     0.80000  |     0.23727  | +0.015625  | [332.919 332.903 327.929 -41.565 341.586 251.315 329.976 301.294 287.518 302.784 267.894 356.726 210.151 329.749 328.707 -133.913 -133.937 -149.391  13.546 -139.301 -158.639 -132.003 -173.211 -171.287 -170.500 -162.804 -149.556 -138.638 -145.199 -200.590]  | 
    91  | 3.401e-02  | 2.438e-03  |     0.80000  |     0.23719  | +0.000000  | [332.894 332.878 327.900 -41.565 341.560 251.281 329.951 301.258 287.482 302.748 267.860 356.698 210.121 329.721 328.664 -133.952 -133.977 -149.435  13.552 -139.343 -158.683 -132.043 -173.261 -171.336 -170.550 -162.850 -149.601 -138.676 -145.242 -200.648]  | 
    92  | 8.940e-03  | 1.685e-04  |     0.80000  |     0.23715  | +0.000000  | [332.881 332.865 327.885 -41.565 341.546 251.263 329.938 301.239 287.464 302.730 267.842 356.684 210.105 329.707 328.643 -133.973 -133.997 -149.457  13.554 -139.364 -158.706 -132.063 -173.286 -171.362 -170.575 -162.874 -149.624 -138.695 -145.264 -200.677]  | 
    93  | 9.160e-04  | 1.769e-06  |     0.80000  |     0.23714  | +0.000000  | [332.876 332.861 327.880 -41.565 341.542 251.258 329.934 301.233 287.458 302.724 267.836 356.679 210.100 329.702 328.636 -133.980 -134.004 -149.465  13.555 -139.371 -158.714 -132.069 -173.294 -171.370 -170.583 -162.881 -149.631 -138.701 -145.271 -200.687]  | 
    94  | 1.164e-05  | 2.855e-10  |     0.80000  |     0.23714  | +0.015625  | [332.876 332.860 327.879 -41.565 341.542 251.257 329.934 301.233 287.457 302.724 267.836 356.679 210.100 329.701 328.635 -133.980 -134.004 -149.466  13.555 -139.372 -158.714 -132.070 -173.295 -171.371 -170.584 -162.882 -149.632 -138.702 -145.271 -200.688]  | 
    95  | 5.207e-09  | 7.821e-18  |     0.80000  |     0.23714  | +0.000000  | [332.876 332.860 327.879 -41.565 341.542 251.257 329.934 301.233 287.457 302.724 267.836 356.679 210.100 329.701 328.635 -133.980 -134.004 -149.466  13.555 -139.372 -158.714 -132.070 -173.295 -171.371 -170.584 -162.882 -149.632 -138.702 -145.271 -200.688]  | 


x optimal:                   [3.32875892898e+02 3.32860352559e+02 3.27879223007e+02 -4.15647781522e+01 3.41541632554e+02 2.51256998008e+02 3.29933581363e+02 3.01232801622e+02 2.87457170482e+02 3.02723792332e+02 2.67835772956e+02 3.56678855857e+02 2.10099920905e+02 3.29701375042e+02 3.28634915647e+02 -1.33980276449e+02 -1.34004410770e+02 -1.49465513875e+02 1.35550138952e+01 -1.39371788059e+02 -1.58714375945e+02 -1.32070180675e+02 -1.73295309913e+02 -1.71370589015e+02 -1.70583638561e+02 -1.62882265966e+02 -1.49631906066e+02 -1.38702047411e+02 -1.45271474284e+02 -2.00687939469e+02]
S degree:                    [  8.49291637e-10 +1.53477231e-12j   8.46698711e-10 -4.54747351e-13j   9.25339805e-10 -3.04680725e-11j   1.07791998e-09 -3.64025254e-10j   8.60710614e-10 -8.98126018e-12j   1.14126575e-09 -1.42563295e-10j   8.42145909e-10 -3.97903932e-13j   1.08734843e-09 -1.16585852e-10j   1.11674292e-09 -1.19712240e-10j   1.07449694e-09 -9.78275239e-11j   1.12169507e-09 -1.22554411e-10j   8.88004781e-10 -2.67164069e-11j   1.14227475e-09 -1.62060587e-10j   9.14466280e-10 -1.86446414e-11j   1.17404397e-09 -1.29830369e-10j]
eigen vals, hessian(x_opt):  [2.36940666268e+05 2.34769981517e+05 1.50712950922e+05 1.48986382235e+05 1.20091866166e+05 1.18503083236e+05 1.33991385253e+04 1.31697150798e+04 1.26629645513e+04 1.28437938627e+04 6.53920336959e+03 6.10198482339e+03 3.97955412603e+03 3.69703180898e+03 1.46351924866e+03 1.28887081534e+03 1.21159241227e+03 9.52930236654e+02 1.04043816299e+03 8.09561134057e+02 2.43309250502e+02 1.80506776503e+02 1.61460237223e+02 2.37139099473e-01 6.67272392392e+00 2.20431649568e+01 4.48615584689e+01 1.06862290761e+02 9.20632217031e+01 6.29626227107e+01]
e_min:                       0.237139099473
total_time:                  0.4366908073425293
